,ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z
1192,ZTF18achtnvk,ZTF18achtnvk_20181126_P60_v1.ascii,53625609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,6.68,0.3067
1193,ZTF18achxcsh,ZTF18achxcsh_20190326_P60_v1.ascii,53625610,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21,0.0932
1194,ZTF18acisruf,ZTF18acisruf_20181211_NOT_v1.ascii,53625616,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0.0223
1195,ZTF18acisruf,ZTF18acisruf_20190105_Keck1_v1.ascii,53625617,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,0.0181
1196,ZTF18acisruf,ZTF18acisruf_20190112_NOT_v1.ascii,53625618,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.12,0.0177
1197,ZTF18acisruf,ZTF18acisruf_20190603_Keck1_v1.ascii,53625619,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0.0269
1198,ZTF18ackchds,ZTF18ackchds_20181205_P60_v1.ascii,53625620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4.62,0.0228
1199,ZTF18ackchds,ZTF18ackchds_20181205_P60_v2.ascii,53625621,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,0.2749
1200,ZTF18aclkdrz,ZTF18aclkdrz_20191105_P60_v1.ascii,53625623,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0.0591
1201,ZTF18acmvcme,ZTF18acmvcme_20190513_P60_v2.ascii,53625626,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,0.0341
1202,ZTF18acmyxfx,ZTF18acmyxfx_20181127_P60_v1.ascii,53625630,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0.0601
1203,ZTF18acmyxfx,ZTF18acmyxfx_20181127_P60_v2.ascii,53625631,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13,0.0672
1204,ZTF18acmzpbf,ZTF18acmzpbf_20181119_P60_v1.ascii,53625633,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,0.0334
1205,ZTF18acnaicl,ZTF18acnaicl_20181117_P60_v1.ascii,53625634,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,4.7,0.264
1206,ZTF18acnbenl,ZTF18acnbenl_20181227_P200_v1.ascii,53625636,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0.0636
1207,ZTF18acnbgpw,ZTF18acnbgpw_20181219_P60_v1.ascii,53625638,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0.0608
1208,ZTF18acnbgrj,ZTF18acnbgrj_20181227_P200_v1.ascii,53625642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,14.5,0.0562
1209,ZTF18acnbpmd,ZTF18acnbpmd_20190303_P60_v1.ascii,53625645,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0.9403
1210,ZTF18acnbpmd,ZTF18acnbpmd_20190304_Gemini_N_v1.ascii,53625646,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0.0114
1211,ZTF18acnbpmd,ZTF18acnbpmd_20190328_DCT_v1.ascii,53625648,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,0.0563
1212,ZTF18acnbpmd,ZTF18acnbpmd_20190328_DCT_v2.ascii,53625649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5.12,0.0966
1213,ZTF18acnbpmd,ZTF18acnbpmd_20190415_Gemini_N_v1.ascii,53625650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,0,9.04,-0.01
1214,ZTF18acnbpmd,ZTF18acnbpmd_20190529_DCT_v1.ascii,53625651,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.57
1215,ZTF18acnbpmd,ZTF18acnbpmd_20190630_Keck1_v1.ascii,53625652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,4.01,0.34
1216,ZTF18acnbpmd,ZTF18acnbpmd_20200226_DCT_v1.ascii,53625653,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,0.1662
1217,ZTF18acnbptb,ZTF18acnbptb_20181121_P60_v1.ascii,53625654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,8.64,0.0383
1218,ZTF18acnmifq,ZTF18acnmifq_20181128_P60_v1.ascii,53625656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5.75,0.7329
1219,ZTF18acnmifq,ZTF18acnmifq_20181205_P60_v1.ascii,53625657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0.7446
1220,ZTF18acnncve,ZTF18acnncve_20181126_P60_v1.ascii,53625659,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0.0414
1221,ZTF18acnnevs,ZTF18acnnevs_20190126_P200_v1.ascii,53625663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7.06,0.1912
1222,ZTF18acnnevs,ZTF18acnnevs_20190225_P200_v1.ascii,53625664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,8.12,0.1915
1223,ZTF18acnnxzz,ZTF18acnnxzz_20190104_Keck1_v1.ascii,53625668,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,0.0862
1224,ZTF18acpbcil,ZTF18acpbcil_20181201_Keck1_v1.ascii,53625669,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,0.0513
1225,ZTF18acpdvos,ZTF18acpdvos_20191203_DCT_v1.ascii,53625670,0,0,0,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,0.0759
1226,ZTF18acpeemg,ZTF18acpeemg_20181126_P60_v1.ascii,53625671,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,0.0765
1227,ZTF18acpeemg,ZTF18acpeemg_20181126_P60_v2.ascii,53625672,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0.0745
1228,ZTF18acpeenk,ZTF18acpeenk_20181201_Keck1_v1.ascii,53625673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21.27,0.0356
1229,ZTF18acpeesd,ZTF18acpeesd_20181204_Keck1_v1.ascii,53625674,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33,0.0945
1230,ZTF18acpefgk,ZTF18acpefgk_20181121_P60_v1.ascii,53625675,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,0.1134
1231,ZTF18acppddp,ZTF18acppddp_20181203_P60_v2.ascii,53625679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0.2154
1232,ZTF18acppddp,ZTF18acppddp_20181222_P60_v2.ascii,53625681,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0.2593
1233,ZTF18acppxgo,ZTF18acppxgo_20190104_Keck1_v1.ascii,53625682,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09,0.076
1234,ZTF18acpqfkz,ZTF18acpqfkz_20181201_Keck1_v1.ascii,53625683,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18,0.0303
1235,ZTF18acpscso,ZTF18acpscso_20181126_P60_v1.ascii,53625684,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94,0.0634
1236,ZTF18acpsrtc,ZTF18acpsrtc_20181201_Keck1_v1.ascii,53625685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,11.57,0.0367
1237,ZTF18acpsrtc,ZTF18acpsrtc_20181205_P60_v1.ascii,53625686,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0.7262
1238,ZTF18acptgzz,ZTF18acptgzz_20181201_Keck1_v1.ascii,53625687,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,0.0918
1239,ZTF18acqphpd,ZTF18acqphpd_20181212_P60_v1.ascii,53625690,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59,0.037
1240,ZTF18acqphpd,ZTF18acqphpd_20190307_Keck1_v1.ascii,53625692,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99,0.0439
1241,ZTF18acqphpd,ZTF18acqphpd_20190406_Keck1_v1.ascii,53625693,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61,0.0395
1242,ZTF18acqphpd,ZTF18acqphpd_20190704_Keck1_v2.ascii,53625695,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42,0.0425
1243,ZTF18acqpobb,ZTF18acqpobb_20190103_P60_v1.ascii,53625696,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,0.0348
1244,ZTF18acqppuj,ZTF18acqppuj_20181213_P60_v1.ascii,53625697,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9.85,0.0335
1245,ZTF18acqpqph,ZTF18acqpqph_20181205_P60_v1.ascii,53625698,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.32,0.0173
1246,ZTF18acqqyah,ZTF18acqqyah_20181204_P60_v1.ascii,53625699,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29,0.0314
1247,ZTF18acqqyah,ZTF18acqqyah_20181204_P60_v2.ascii,53625700,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,0.023
1248,ZTF18acqsfxh,ZTF18acqsfxh_20181127_P60_v1.ascii,53625701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,5.93,0.0431
1249,ZTF18acqsfxh,ZTF18acqsfxh_20181127_P60_v2.ascii,53625702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5.62,0.0466
1250,ZTF18acqsfxh,ZTF18acqsfxh_20181201_Keck1_v2.ascii,53625704,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0.039
1251,ZTF18acqsqrg,ZTF18acqsqrg_20181216_P60_v1.ascii,53625706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11.0,0.0167
1252,ZTF18acqsqrg,ZTF18acqsqrg_20181216_P60_v2.ascii,53625707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.69,0.0035
1253,ZTF18acqsqrg,ZTF18acqsqrg_20181216_P60_v3.ascii,53625708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.57,0.0402
1254,ZTF18acqsqrg,ZTF18acqsqrg_20181223_P60_v1.ascii,53625709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,11.03,0.0366
1255,ZTF18acqsroy,ZTF18acqsroy_20181222_P60_v1.ascii,53625712,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5.61,0.0289
1256,ZTF18acqtqic,ZTF18acqtqic_20200112_P60_v2.ascii,53625715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,12.48,0.0319
1257,ZTF18acqtqic,ZTF18acqtqic_20200118_P200_v1.ascii,53625717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,30.7,0.0319
1258,ZTF18acqugen,ZTF18acqugen_20200707_NOT_v1.ascii,53625718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,27.13,0.0574
1259,ZTF18acqugen,ZTF18acqugen_20200716_P200_v1.ascii,53625719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,16.61,0.4489
1260,ZTF18acqwfsd,ZTF18acqwfsd_20181217_P60_v1.ascii,53625725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0.9653
1261,ZTF18acqxcga,ZTF18acqxcga_20181128_P60_v1.ascii,53625726,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0.0288
1262,ZTF18acqxwgl,ZTF18acqxwgl_20181215_P60_v1.ascii,53625729,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0958
1263,ZTF18acqxyiq,ZTF18acqxyiq_20181204_Keck1_v1.ascii,53625730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,15.06,0.0386
1264,ZTF18acqxyiq,ZTF18acqxyiq_20181228_P60_v1.ascii,53625731,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21,0.2875
1265,ZTF18acqxyiq,ZTF18acqxyiq_20190403_Keck1_v1.ascii,53625732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,11.72,0.0387
1266,ZTF18acrcetn,ZTF18acrcetn_20181209_P60_v1.ascii,53625733,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0.0394
1267,ZTF18acrcgyb,ZTF18acrcgyb_20181212_P60_v1.ascii,53625734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0.0965
1268,ZTF18acrcizr,ZTF18acrcizr_20181219_P60_v1.ascii,53625736,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0.0498
1269,ZTF18acrcogn,ZTF18acrcogn_20181204_P60_v1.ascii,53625737,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,0.0086
1270,ZTF18acrcogn,ZTF18acrcogn_20181204_P60_v2.ascii,53625738,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,0.0126
1271,ZTF18acrcyqw,ZTF18acrcyqw_20181127_P60_v1.ascii,53625739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,4.48,0.9679
1272,ZTF18acrcyqw,ZTF18acrcyqw_20181203_P60_v1.ascii,53625741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,8.97,0.1677
1273,ZTF18acrcyqw,ZTF18acrcyqw_20181211_LT_v1.ascii,53625742,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.22,0.3445
1274,ZTF18acrcyqw,ZTF18acrcyqw_20181213_P200_v1.ascii,53625743,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0.2713
1275,ZTF18acrcyqw,ZTF18acrcyqw_20181216_P60_v1.ascii,53625744,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0.0405
1276,ZTF18acrcyqw,ZTF18acrcyqw_20181230_NOT_v1.ascii,53625745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16.96,0.0426
1277,ZTF18acrcyqw,ZTF18acrcyqw_20190101_WHT_v1.ascii,53625746,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15.95,0.0467
1278,ZTF18acrcyqw,ZTF18acrcyqw_20190212_P200_v1.ascii,53625747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,11.55,0.0482
1279,ZTF18acrdciw,ZTF18acrdciw_20181205_P60_v1.ascii,53625748,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.29,0.0677
1280,ZTF18acrdlrp,ZTF18acrdlrp_20181126_P60_v1.ascii,53625749,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76,-0.0019
1281,ZTF18acrhehl,ZTF18acrhehl_20181205_P60_v1.ascii,53625759,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,4.45,0.3078
1282,ZTF18acrhehl,ZTF18acrhehl_20181205_P60_v2.ascii,53625760,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7.02,0.0414
1283,ZTF18acrknyn,ZTF18acrknyn_20181219_P60_v1.ascii,53625762,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,0.0668
1284,ZTF18acrncou,ZTF18acrncou_20181212_P60_v1.ascii,53625764,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02,0.0851
1285,ZTF18acrnfww,ZTF18acrnfww_20181212_P60_v1.ascii,53625765,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0.0638
1286,ZTF18acrtvmm,ZTF18acrtvmm_20181129_P60_v1.ascii,53625767,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2.97,0.7639
1287,ZTF18acrtvmm,ZTF18acrtvmm_20181204_Keck1_v1.ascii,53625768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7.44,0.0163
1288,ZTF18acrvakb,ZTF18acrvakb_20190101_WHT_v1.ascii,53625774,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7.99,0.0679
1289,ZTF18acrwgfp,ZTF18acrwgfp_20181231_WHT_v1.ascii,53625775,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95,0.4546
1290,ZTF18acrwheu,ZTF18acrwheu_20181208_NTT_v1.ascii,53625776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7.12,0.0404
1291,ZTF18acrxnme,ZTF18acrxnme_20190101_WHT_v1.ascii,53625777,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0.2739
1292,ZTF18acrxppd,ZTF18acrxppd_20181203_P60_v1.ascii,53625778,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0.0394
1293,ZTF18acrxpxd,ZTF18acrxpxd_20190104_Keck1_v1.ascii,53625779,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94,0.0856
1294,ZTF18acryfxa,ZTF18acryfxa_20181217_P60_v1.ascii,53625784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,8.02,0.1422
1295,ZTF18acryfxa,ZTF18acryfxa_20181217_P60_v2.ascii,53625785,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0.0455
1296,ZTF18acrygfl,ZTF18acrygfl_20190505_P60_v1.ascii,53625786,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0.4642
1297,ZTF18acrygtk,ZTF18acrygtk_20190103_P60_v1.ascii,53625788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15.9,0.0237
1298,ZTF18acsbkpo,ZTF18acsbkpo_20181227_P200_v1.ascii,53625791,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8.55,0.0399
1299,ZTF18acsjdxo,ZTF18acsjdxo_20181204_LT_v1.ascii,53625793,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0.2971
1300,ZTF18acsjdxo,ZTF18acsjdxo_20181204_P60_v1.ascii,53625794,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0.7518
1301,ZTF18acsjrbc,ZTF18acsjrbc_20181213_P60_v1.ascii,53625797,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,0.0374
1302,ZTF18acsjrbc,ZTF18acsjrbc_20181216_P60_v1.ascii,53625798,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,0.0352
1303,ZTF18acsjrbc,ZTF18acsjrbc_20181217_P60_v1.ascii,53625800,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0.0294
1304,ZTF18acslpba,ZTF18acslpba_20181222_P60_v1.ascii,53625810,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64,0.3198
1305,ZTF18acsodbf,ZTF18acsodbf_20181214_P200_v1.ascii,53625812,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0.8952
1306,ZTF18acsodbf,ZTF18acsodbf_20190403_Keck1_v1.ascii,53625814,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6.62,0.1379
1307,ZTF18acsoxld,ZTF18acsoxld_20181214_P200_v1.ascii,53625821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,0,13.4,0.0458
1308,ZTF18acsoxld,ZTF18acsoxld_20190104_Keck1_v1.ascii,53625822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,28.32,0.0431
1309,ZTF18acsoyiu,ZTF18acsoyiu_20181213_P60_v1.ascii,53625823,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,0.0791
1310,ZTF18acsoymy,ZTF18acsoymy_20181217_P60_v1.ascii,53625825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,4.45,0.9443
1311,ZTF18acsoymy,ZTF18acsoymy_20181217_P60_v2.ascii,53625826,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0.1124
1312,ZTF18acsoymy,ZTF18acsoymy_20190104_P60_v1.ascii,53625827,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,0.1271
1313,ZTF18acspjqd,ZTF18acspjqd_20181212_P60_v1.ascii,53625828,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44,0.0646
1314,ZTF18acsvycn,ZTF18acsvycn_20181222_P60_v1.ascii,53625829,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,6.48,0.0512
1315,ZTF18acswtoq,ZTF18acswtoq_20181203_NTT_v1.ascii,53625831,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.09,0.0247
1316,ZTF18acsxguy,ZTF18acsxguy_20190627_P60_v1.ascii,53625832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4.29,0.1719
1317,ZTF18acsxine,ZTF18acsxine_20181216_P60_v1.ascii,53625833,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,0.0331
1318,ZTF18acsxine,ZTF18acsxine_20181217_P60_v1.ascii,53625834,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.0332
1319,ZTF18acsxine,ZTF18acsxine_20190926_Keck1_v1.ascii,53625835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,11.28,0.0289
1320,ZTF18acsxkov,ZTF18acsxkov_20190126_P200_v1.ascii,53625836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,11.32,0.0279
